"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","split_categories","X","ByAppointmentOnly","BusinessAcceptsCreditCards","BikeParking","RestaurantsPriceRange2","CoatCheck","RestaurantsTakeOut","RestaurantsDelivery","Caters","WiFi","BusinessParking","WheelchairAccessible","HappyHour","OutdoorSeating","HasTV","RestaurantsReservations","DogsAllowed","Alcohol","GoodForKids","RestaurantsAttire","Ambience","RestaurantsTableService","RestaurantsGoodForGroups","DriveThru","NoiseLevel","GoodForMeal","BusinessAcceptsBitcoin","Smoking","Music","GoodForDancing","AcceptsInsurance","BestNights","BYOB","Corkage","BYOBCorkage","HairSpecializesIn","Open24Hours","RestaurantsCounterService","AgesAllowed","DietaryRestrictions"
"60",13326,"5FuQbcHTF_I7PWJzhCMObw","Larry's Steaks","2459 N 54th St","Philadelphia","PA",19131,39.9958264,-75.233934,3,204,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Cheesesteaks, Sandwiches, Pizza, Restaurants, Delis","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-3:30', 'Saturday': '10:0-3:30', 'Sunday': '10:0-23:0'}","['Cheesesteaks', 'Sandwiches', 'Pizza', 'Restaurants', 'Delis']",36748,"","","",2,"","True","False","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","","True","","u'full_bar'","True","","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"61",13468,"jLDwSeoQ_kDQwhnUJQO2yw","Sansom Kabob House","1300 South St","Philadelphia","PA",19147,39.9432697,-75.1634989,4,106,1,"{'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True'}","Soup, Vegetarian, Afghan, Kebab, Indian, Restaurants","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}","['Soup', 'Vegetarian', 'Afghan', 'Kebab', 'Indian', 'Restaurants']",37022,"","True","False",1,"","True","True","True","u'free'","{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","True","True","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"62",13929,"Iy9IBht60mlX9bEyez-oCA","Martelli's Men's Grooming Salon","4352 Main St","Philadelphia","PA",19127,40.0253773,-75.2236998,5,9,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'""}","Men's Hair Salons, Barbers, Hair Salons, Teeth Whitening, Hair Removal, Hair Stylists, Waxing, Beauty & Spas","{'Monday': '13:0-18:0', 'Tuesday': '12:0-19:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}","[""Men's Hair Salons"", 'Barbers', 'Hair Salons', 'Teeth Whitening', 'Hair Removal', 'Hair Stylists', 'Waxing', 'Beauty & Spas']",38639,"","True","True",2,"","True","False","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","'full_bar'","True","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","'no'",NA,NA,NA,NA,NA
"63",13940,"HxBT-rFCLh3KKWcl8Rtf2A","Peekaboo Pediatrics Philadelphia","821 N 2nd St","Philadelphia","PA",19123,39.9634778,-75.14056,5,14,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Pediatricians, Doctors, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '9:30-18:30', 'Wednesday': '9:0-13:0', 'Thursday': '9:30-18:30', 'Friday': '9:0-11:0', 'Saturday': '9:0-13:0'}","['Pediatricians', 'Doctors', 'Health & Medical']",38695,"","True","True",1,"","True","True","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","'none'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","","False","","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}","False","","","",NA,"","","False","'yes_free'",NA,NA,NA,NA,NA
"64",14458,"lkPAmyZDva5Bt4EaqzjS8g","Kevin's Hair Salon","538 Washington Ave","Philadelphia","PA",19147,39.934859,-75.153675,3,15,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'True'}","Beauty & Spas, Nail Salons, Hair Salons, Hair Stylists","{'Monday': '0:0-0:0', 'Tuesday': '10:30-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:30-19:30', 'Sunday': '9:30-19:30'}","['Beauty & Spas', 'Nail Salons', 'Hair Salons', 'Hair Stylists']",40701,"","True","",3,"","True","False","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","False","True","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'loud'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"65",14946,"cYU-9JM4x4ra-aCxbgtxfg","Mayfair Pizza","7424 Frankford Ave","Philadelphia","PA",19136,40.0384395,-75.0368603,3.5,11,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Pizza","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '15:0-22:0'}","['Restaurants', 'Pizza']",41520,"","True","",2,"","False","False","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","False","","True","False","True","","None","False","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","True","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"66",15133,"4U_ZLUJOhVLgweJAs7yRdw","Stunkard John G OD","301 S 8th St, Ste 1A","Philadelphia","PA",19106,39.94992,-75.14664,2.5,6,1,"{'ByAppointmentOnly': 'True'}","Health & Medical, Optometrists","","['Health & Medical', 'Optometrists']",42060,"False","True","True",2,"","True","None","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","True","False","False","u'full_bar'","False","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}","","","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","False",NA,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}","","","",NA,NA,NA,NA,NA
"67",15629,"Nfi1P52iDTXY8pfE5rzM-w","Pet Posse","1530 N 2nd St","Philadelphia","PA",19122,39.974459,-75.138734,4.5,14,1,"","Pet Services, Pet Sitting, Dog Walkers, Pets","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}","['Pet Services', 'Pet Sitting', 'Dog Walkers', 'Pets']",43394,"","True","",1,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"68",15657,"_f3JQU6IXpGmTLaSqGy79g","BRÜ Craft & Wurst","1318 Chestnut St","Philadelphia","PA",19107,39.9503152253,-75.1624865435,3.5,526,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'None', 'WheelchairAccessible': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': None}""}","German, Beer Bar, Food, Bars, Nightlife, Restaurants, Beer, Wine & Spirits, Beer Gardens","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-14:0'}","['German', 'Beer Bar', 'Food', 'Bars', 'Nightlife', 'Restaurants', 'Beer', 'Wine & Spirits', 'Beer Gardens']",43558,"","True","",2,"","True","False","","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","","True","u'casual'","","","False","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"69",15708,"s6CzgNXoBP98pUHuSY8JAQ","Roxborough Nails and Spa","6218 Ridge Ave","Philadelphia","PA",19128,40.0361688,-75.2182103,3,45,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Beauty & Spas, Nail Salons","{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:0-18:30', 'Sunday': '10:0-17:30'}","['Beauty & Spas', 'Nail Salons']",43802,"","False","False",NA,"","True","True","","","","True","","","","True","","","","u'casual'","","True","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"70",15767,"NclhxRbf369-sVEKDNmdaQ","Tsaocaa","1715 Chestnut St","Philadelphia","PA",19103,39.9516409,-75.1693482,3.5,20,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Bubble Tea, Juice Bars & Smoothies","","['Food', 'Bubble Tea', 'Juice Bars & Smoothies']",44056,"","False","",1,"","True","True","","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","True","","True","","u'none'","False","u'casual'","","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"71",15793,"iS6tecN4q88knAgPGLVHnA","Ten Thousand Villages","1315 Walnut St","Philadelphia","PA",19107,39.9492783751,-75.1629710845,4,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Flowers & Gifts, Home & Garden, Shopping, Home Decor, Gift Shops","","['Flowers & Gifts', 'Home & Garden', 'Shopping', 'Home Decor', 'Gift Shops']",44060,"","False","True",3,"","False","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","'yes_free'",NA,NA,NA,NA,NA
"72",15864,"evM71YsOcaH9NVNWbJqMxg","SS Franklin Fountain","299 S Christopher Columbus Blvd","Philadelphia","PA",19106,39.9443204479,-75.1412815601,3.5,43,1,"{'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt","{'Monday': '11:0-23:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}","['Food', 'Ice Cream & Frozen Yogurt']",44215,"","True","",2,"","True","True","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","True","False","","u'none'","True","u'casual'","","","False","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"73",15964,"o7pgTVJqX2PYWbotk1uMug","Madame Saito - Queen of Sushi","122 Lombard St","Philadelphia","PA",19147,39.9419236,-75.1447558,4.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Japanese, Arts & Crafts, Caterers, Restaurants, Shopping, Event Planning & Services, Cooking Classes","{'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-23:0'}","['Japanese', 'Arts & Crafts', 'Caterers', 'Restaurants', 'Shopping', 'Event Planning & Services', 'Cooking Classes']",44570,"","False","True",3,"","False","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","True","True","True","","u'none'","False","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"74",16527,"yzsnQxRDkbUD4AX7RosOhw","Speedy's Pizza","4013 Fairdale Rd","Philadelphia","PA",19154,40.084572,-74.9727333,3.5,16,1,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Pizza, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '11:0-22:0'}","['Pizza', 'Restaurants']",46367,"True","True","True",3,"","False","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","True","False","True","","u'none'","False","u'casual'","{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","False","","","",NA,"","","","",NA,NA,NA,NA,NA
"75",16748,"ZVu9TDpTvIgCN8x6IY-KmA","Oregon Diner","302 W Oregon Ave","Philadelphia","PA",19148,39.9140204,-75.1529839,3.5,209,1,"{'HasTV': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'HappyHour': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Restaurants, Bakeries, Diners, Food","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}","['Restaurants', 'Bakeries', 'Diners', 'Food']",46659,"","True","False",1,"","True","True","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","u'none'","True","u'casual'","","False","False","","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
