name,address,postal_code,latitude,longitude,stars,review_count,is_open,BusinessAcceptsCreditCards,BikeParking,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsDelivery,Caters,WiFi,WheelchairAccessible,HappyHour,OutdoorSeating,HasTV,RestaurantsReservations,DogsAllowed,Alcohol,GoodForKids,RestaurantsAttire,RestaurantsTableService,RestaurantsGoodForGroups,DriveThru,NoiseLevel,BusinessAcceptsBitcoin,Smoking,Corkage,zipcode
Illuminare,2321 Fairmount Ave,19130,39.9675,-75.176079,3,27,0,TRUE,NA,2,TRUE,TRUE,FALSE,NA,,TRUE,TRUE,TRUE,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19130
Tredici Enoteca,114 S 13th St,19107,39.9498038,-75.1620581,4.5,352,0,TRUE,TRUE,2,None,None,FALSE,no,,TRUE,None,TRUE,TRUE,FALSE,full_bar,FALSE,casual,TRUE,TRUE,NA,average,NA,no,NA,19107
Rimedio,4443 Spruce St,19104,39.953125,-75.211986,3,24,0,TRUE,NA,2,FALSE,FALSE,,no,,NA,TRUE,FALSE,TRUE,,none,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19104
Iannelli's Bakery,1155 E Passyunk Ave,19147,39.9345,-75.1576049,4,63,0,TRUE,TRUE,1,TRUE,TRUE,TRUE,no,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,NA,FALSE,NA,average,NA,NA,NA,19147
Noche,"1901 Chestnut St, 2nd Fl",19103,39.952089,-75.1719899,3,109,0,TRUE,NA,2,FALSE,FALSE,FALSE,no,,NA,FALSE,TRUE,FALSE,,full_bar,FALSE,casual,NA,TRUE,NA,loud,NA,NA,FALSE,19103
Bridgid's,726 N 24th St,19130,39.968481,-75.176917,4,244,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,free,,TRUE,TRUE,TRUE,TRUE,,full_bar,FALSE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19130
943,943 S 9th St,19147,39.9381888,-75.1579923,3.5,80,0,FALSE,NA,2,TRUE,FALSE,FALSE,free,,NA,FALSE,FALSE,TRUE,,none,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
Matteo Italian Food Products,1138 W Ritner St,19148,39.9199972,-75.1667435,4.5,14,0,TRUE,TRUE,2,TRUE,FALSE,TRUE,no,,NA,FALSE,TRUE,FALSE,,none,TRUE,casual,NA,TRUE,NA,quiet,NA,NA,NA,19148
La Fourno Ristorante Trattoria,636 South St,19147,39.942059,-75.153412,4,273,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,no,,NA,FALSE,TRUE,TRUE,,full_bar,TRUE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19147
Alessandros Pizza & Grill,655 N Broad St,19123,39.965232,-75.160402,3.5,26,0,TRUE,NA,2,TRUE,TRUE,TRUE,free,,NA,FALSE,TRUE,FALSE,,full_bar,TRUE,casual,NA,TRUE,NA,quiet,NA,NA,NA,19123
Not Just Pizza,1030 N American St,19123,39.967145,-75.140957,3,62,0,TRUE,TRUE,1,TRUE,TRUE,TRUE,NA,,NA,FALSE,NA,FALSE,,none,TRUE,casual,NA,FALSE,NA,average,NA,NA,NA,19123
Trattoria Alla Costiera,769 E Passyunk Ave,19147,39.93888,-75.1524835,3,19,0,TRUE,NA,2,TRUE,TRUE,,NA,,NA,TRUE,TRUE,FALSE,,none,TRUE,casual,NA,TRUE,NA,quiet,NA,NA,NA,19147
Pasiano's,7100 Tulip St,19135,40.0263918,-75.0371183,3.5,12,0,TRUE,TRUE,2,TRUE,FALSE,,no,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19135
Basilico Wood Fired Pizza,8500 Henry Ave,19128,40.06344696,-75.23645183,3.5,210,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,free,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,NA,TRUE,NA,average,FALSE,NA,NA,19128
Karina's,1520 E Passyunk Ave,19147,39.930591,-75.162923,4,37,0,TRUE,NA,2,FALSE,FALSE,FALSE,no,,NA,FALSE,FALSE,TRUE,,none,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
Palma's Cucina,2229 Spruce St,19103,39.9488763,-75.178877,4.5,9,0,NA,NA,NA,,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19103
Ristorante La Veranda,31 N Columbus Blvd,19106,39.9511009,-75.1402397,3.5,87,0,TRUE,TRUE,3,TRUE,FALSE,FALSE,no,TRUE,TRUE,TRUE,TRUE,TRUE,,full_bar,TRUE,dressy,TRUE,TRUE,NA,average,NA,NA,NA,19106
Vesuvio Restaurant & Bar,736 S 8th St,19147,39.9404603,-75.1561091,2.5,41,0,TRUE,NA,2,TRUE,TRUE,,NA,,TRUE,TRUE,NA,FALSE,,full_bar,FALSE,casual,NA,TRUE,NA,NA,NA,NA,NA,19147
Gaetano's,2843 Tyson Ave,19149,40.0394382,-75.0563171,3,5,0,NA,NA,NA,,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19149
Davios,111 S 17th St,19103,39.951001,-75.16874,4,614,0,TRUE,FALSE,3,TRUE,None,TRUE,free,,TRUE,FALSE,TRUE,TRUE,FALSE,full_bar,TRUE,dressy,NA,TRUE,NA,average,NA,no,NA,19103
Mama Palma's Gourmet Pizza,2229 Spruce St,19103,39.9488739,-75.178877,3.5,231,0,TRUE,TRUE,2,TRUE,FALSE,FALSE,no,TRUE,NA,TRUE,FALSE,FALSE,,beer_and_wine,TRUE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19103
Pizza Hut,477 Franklin Mills Cir,19154,40.08714627,-74.965258,2.5,12,0,TRUE,FALSE,1,TRUE,FALSE,FALSE,NA,,NA,FALSE,TRUE,FALSE,,NA,TRUE,casual,NA,FALSE,NA,NA,NA,NA,NA,19154
Kris,1100 Federal St,19147,39.9347726,-75.1621924,4,46,0,TRUE,NA,2,,,TRUE,no,,NA,TRUE,TRUE,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
Le Castagne,1920 Chestnut St,19103,39.9518596,-75.1728701,3.5,119,0,TRUE,TRUE,3,FALSE,TRUE,FALSE,no,,TRUE,FALSE,TRUE,TRUE,,full_bar,FALSE,dressy,NA,TRUE,NA,average,NA,NA,NA,19103
Root,1206 Frankford Ave,19125,39.96958885,-75.13433809,4.5,160,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,free,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,full_bar,FALSE,casual,TRUE,TRUE,NA,average,FALSE,no,NA,19125
Medusa Pizzeria,2327 Gaul St,19125,39.9769736,-75.1241144,4,122,0,FALSE,TRUE,2,TRUE,FALSE,FALSE,no,TRUE,NA,TRUE,TRUE,FALSE,FALSE,beer_and_wine,TRUE,casual,TRUE,TRUE,NA,average,FALSE,NA,NA,19125
Tony Luke's,4307 Main St,19127,40.02494094,-75.22205198,3,61,0,TRUE,FALSE,1,TRUE,FALSE,,no,,NA,FALSE,TRUE,FALSE,FALSE,none,TRUE,casual,FALSE,FALSE,NA,average,NA,NA,NA,19127
Il Pittore,2025 Sansom St,19103,39.9516,-75.174548,4,191,0,TRUE,TRUE,4,FALSE,FALSE,FALSE,no,,NA,FALSE,FALSE,TRUE,,full_bar,FALSE,dressy,NA,TRUE,NA,average,NA,NA,NA,19103
Aladdin Pizzeria & Eatery,4746 Spruce St,19139,39.9533259,-75.217555,3,57,0,TRUE,TRUE,1,TRUE,TRUE,TRUE,free,,NA,FALSE,TRUE,FALSE,,none,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19139
Spiga,1305 Locust St,19107,39.948202,-75.162588,3.5,45,0,TRUE,NA,2,TRUE,FALSE,,no,,TRUE,FALSE,TRUE,TRUE,,full_bar,FALSE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19107
Bacio,311 W Mt Pleasant Ave,19119,40.0541409,-75.1944474,4,183,0,TRUE,TRUE,2,TRUE,FALSE,TRUE,no,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,TRUE,TRUE,NA,average,NA,NA,FALSE,19119
Ulivo,521 Catharine St,19147,39.9387161,-75.1526154,4,96,0,TRUE,TRUE,3,FALSE,FALSE,TRUE,no,,NA,FALSE,FALSE,TRUE,,none,FALSE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19147
Aprons Restaurant,1621-1623 W Cecil B Moore Ave,19121,39.9794398,-75.1619746,4,6,0,TRUE,NA,2,TRUE,FALSE,,NA,,NA,FALSE,NA,TRUE,,none,TRUE,casual,NA,FALSE,NA,NA,NA,NA,TRUE,19121
Mannino's Manayunk,5154 Ridge Ave,19128,40.01834203,-75.21113329,4,5,0,TRUE,NA,NA,TRUE,TRUE,,NA,,NA,,NA,FALSE,,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,19128
Villa Fresh Italian Kitchen,"8500 Essington Ave, Terminal B",19153,39.87448883,-75.24714107,2.5,23,0,TRUE,FALSE,1,TRUE,FALSE,FALSE,no,,NA,FALSE,TRUE,FALSE,,beer_and_wine,TRUE,casual,NA,FALSE,NA,average,NA,NA,NA,19153
Pete's Pizza Joint,215 Chestnut St,19106,39.94862,-75.144761,4,73,0,FALSE,TRUE,1,TRUE,FALSE,FALSE,no,,NA,TRUE,TRUE,FALSE,,none,TRUE,casual,FALSE,TRUE,NA,average,NA,NA,NA,19106
Palladino's,1934 E Passyunk Ave,19148,39.9259194,-75.1684683,3.5,102,0,TRUE,TRUE,3,TRUE,TRUE,TRUE,free,TRUE,TRUE,TRUE,TRUE,TRUE,,full_bar,FALSE,casual,TRUE,TRUE,NA,average,NA,no,NA,19148
Zavino,3200 Chestnut St,19104,39.95364796,-75.18918773,4,314,0,TRUE,TRUE,2,TRUE,TRUE,FALSE,free,TRUE,TRUE,TRUE,TRUE,FALSE,,full_bar,TRUE,casual,TRUE,TRUE,NA,average,NA,no,NA,19104
La Casa Bella,4452 Main St,19127,40.0265248,-75.2265609,3,35,0,TRUE,FALSE,1,TRUE,TRUE,,no,,NA,TRUE,TRUE,FALSE,,none,TRUE,casual,NA,FALSE,NA,average,NA,NA,NA,19127
C19 Cichetteria Venezia,267 S 19th St,19103,39.9482333,-75.1726372,3.5,116,0,TRUE,NA,2,TRUE,FALSE,FALSE,no,,TRUE,TRUE,TRUE,TRUE,,full_bar,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19103
Brigantessa,1520 E Passyunk Ave,19147,39.930511,-75.162822,3.5,215,0,TRUE,TRUE,3,TRUE,FALSE,FALSE,no,,TRUE,FALSE,TRUE,TRUE,,full_bar,FALSE,casual,TRUE,TRUE,NA,average,NA,no,NA,19147
Pandora's Lunchbox,1221 Walnut St,19107,39.94911617,-75.16154358,4,103,0,TRUE,TRUE,1,TRUE,TRUE,TRUE,no,,NA,FALSE,TRUE,FALSE,,beer_and_wine,TRUE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19107
Gianfranco Pizza Rustica,248 S 11th St,19107,39.947168,-75.1594219,3,39,0,TRUE,NA,1,TRUE,TRUE,TRUE,paid,,NA,FALSE,TRUE,FALSE,,none,TRUE,casual,NA,FALSE,NA,quiet,NA,NA,NA,19107
Franco's Osteria,3900 City Ave,19131,40.0085168,-75.2102466,3.5,18,0,TRUE,NA,2,TRUE,,TRUE,NA,,TRUE,TRUE,NA,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19131
Res Ipsa Cafe,2218 Walnut St,19103,39.9508611,-75.1783641,4,205,0,TRUE,FALSE,1,TRUE,FALSE,FALSE,free,,NA,FALSE,TRUE,TRUE,FALSE,none,TRUE,casual,TRUE,FALSE,NA,average,NA,NA,NA,19103
JC's Deli,2300 S Croskey St,19145,39.923563,-75.1840635,4,11,0,TRUE,TRUE,1,TRUE,TRUE,TRUE,no,,NA,FALSE,FALSE,FALSE,,none,TRUE,casual,NA,TRUE,NA,quiet,FALSE,NA,NA,19145
Alla Spina,1410 Mt Vernon St,19130,39.96448439,-75.16186006,3.5,395,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,free,,TRUE,TRUE,TRUE,TRUE,,full_bar,FALSE,casual,NA,TRUE,NA,average,FALSE,no,NA,19130
Bufad,1240 Spring Garden St,19123,39.96184281,-75.15924633,4,266,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,no,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,NA,TRUE,NA,average,FALSE,NA,NA,19123
Gusto Pizzeria,240 S 22nd St,19103,39.94936,-75.177899,4,171,0,TRUE,TRUE,1,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,TRUE,,none,TRUE,casual,TRUE,TRUE,NA,average,NA,NA,NA,19103
Hosteria Da Elio,615 S 3rd St,19147,39.9409538,-75.1474829,3.5,61,0,TRUE,NA,2,TRUE,TRUE,FALSE,no,,NA,TRUE,FALSE,TRUE,,none,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
Da Vinci Ristorante,1533 S 11th St,19147,39.9299439,-75.1628404,4,56,0,TRUE,NA,2,TRUE,TRUE,TRUE,no,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
Pasto,11 N Juniper St,19102,39.9528088,-75.1621988,4.5,5,0,TRUE,NA,1,TRUE,,,NA,,NA,TRUE,NA,FALSE,,none,TRUE,casual,NA,TRUE,NA,NA,NA,NA,NA,19102
New Tower Pizzeria,1410 S St,19146,39.94364457,-75.16600963,1.5,21,0,TRUE,TRUE,1,TRUE,TRUE,,free,,NA,FALSE,TRUE,FALSE,,NA,TRUE,casual,NA,TRUE,NA,NA,NA,NA,NA,19146
Tacconelli's Pizzeria at Rivers Casino Philadelphia,1001 N Delaware Ave,19125,39.9638134,-75.1324645,2.5,12,0,TRUE,TRUE,1,TRUE,FALSE,FALSE,free,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,casual,FALSE,TRUE,NA,NA,FALSE,NA,NA,19125
The Greyhound Cafe,1839 Poplar St,19130,39.9713,-75.16743,5,41,0,TRUE,TRUE,NA,TRUE,FALSE,TRUE,free,FALSE,NA,FALSE,TRUE,,FALSE,none,NA,NA,FALSE,NA,NA,average,NA,NA,FALSE,19130
Pizza Hut,33 S 40th St,19104,39.95609695,-75.2022102,2,27,0,TRUE,TRUE,1,TRUE,TRUE,FALSE,free,,NA,FALSE,TRUE,FALSE,,none,TRUE,casual,FALSE,TRUE,NA,very_loud,NA,NA,NA,19104
Buca di Beppo,258 S 15th St,19102,39.9475882,-75.166371,3,51,0,TRUE,NA,2,TRUE,TRUE,TRUE,no,,NA,FALSE,TRUE,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19102
Franco's Trattoria,4116 Ridge Ave,19176,40.007985,-75.1917269,3,24,0,TRUE,NA,2,TRUE,,,NA,,NA,TRUE,NA,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,NA,NA,NA,NA,19176
Matt & Marie's,1107 Walnut St,19107,39.9489623,-75.1593518,4.5,46,0,TRUE,TRUE,1,TRUE,TRUE,TRUE,free,TRUE,NA,TRUE,FALSE,FALSE,,none,TRUE,casual,FALSE,TRUE,NA,quiet,NA,NA,NA,19107
13th Street Gourmet Pizza,209 S 13th St,19107,39.94839792,-75.16224578,2.5,154,0,TRUE,TRUE,1,TRUE,TRUE,FALSE,no,,TRUE,FALSE,FALSE,FALSE,,none,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19107
Novi,2001 Hamilton St,19130,39.9628296,-75.1719117,2,8,0,TRUE,NA,2,TRUE,,,NA,,NA,TRUE,NA,TRUE,,full_bar,FALSE,casual,NA,TRUE,NA,NA,NA,NA,NA,19130
Criniti,2611 S Broad St,19148,39.9178251,-75.1709144,4,51,0,TRUE,TRUE,2,TRUE,FALSE,TRUE,no,,NA,FALSE,TRUE,FALSE,,full_bar,TRUE,casual,NA,TRUE,NA,average,FALSE,NA,NA,19148
Agiato,4359 Main St,19127,40.0257796,-75.2239011,4,127,0,TRUE,NA,2,TRUE,FALSE,FALSE,free,,NA,TRUE,FALSE,TRUE,,none,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19127
Bocelli,8630 Germantown Ave,19118,40.077039,-75.208761,3.5,9,0,TRUE,NA,2,TRUE,FALSE,,NA,,NA,TRUE,NA,TRUE,,none,NA,casual,NA,TRUE,NA,average,NA,NA,NA,19118
Medora's Mecca,3101 S 13th St,19148,39.9111935,-75.1701086,3.5,9,0,NA,NA,2,TRUE,FALSE,,NA,,NA,,NA,,,full_bar,TRUE,NA,NA,NA,NA,average,NA,NA,NA,19148
Dolce Restaurant,241 Chestnut St,19176,39.9487765,-75.1456726,3,40,0,TRUE,NA,3,TRUE,FALSE,,NA,,TRUE,TRUE,FALSE,TRUE,,full_bar,FALSE,dressy,NA,TRUE,NA,loud,NA,NA,NA,19176
Gemelli on Main,4161 Main St,19127,40.023536,-75.219756,3,21,0,TRUE,TRUE,3,TRUE,FALSE,FALSE,NA,,TRUE,TRUE,FALSE,TRUE,,full_bar,FALSE,dressy,NA,TRUE,NA,average,NA,NA,NA,19127
Moda,110 Chestnut St,19106,39.9480619,-75.1430228,2.5,5,0,TRUE,NA,3,FALSE,FALSE,,NA,,NA,,NA,FALSE,,full_bar,FALSE,dressy,NA,TRUE,NA,NA,NA,NA,NA,19106
Chiarella's Ristorante,1600 S 11th St,19148,39.9297224,-75.1632703,4,110,0,TRUE,TRUE,2,TRUE,FALSE,FALSE,free,,NA,TRUE,FALSE,TRUE,,none,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19148
Pizza House & Steaks,1901 1/2 E Washington Ln,19138,40.0661423,-75.1594233,2,10,0,TRUE,NA,2,TRUE,TRUE,,no,FALSE,NA,FALSE,NA,FALSE,,NA,TRUE,casual,FALSE,TRUE,NA,NA,NA,NA,NA,19138
Pizza Hut,3000 Island Ave,19153,39.902128,-75.2409345,2,15,0,TRUE,NA,1,TRUE,TRUE,FALSE,free,,NA,FALSE,TRUE,TRUE,,none,TRUE,casual,NA,TRUE,NA,quiet,NA,NA,NA,19153
DeNofa's Italian Deli,6946 Torresdale Ave,19135,40.0268798,-75.0418688,4.5,25,0,TRUE,TRUE,1,FALSE,FALSE,TRUE,no,TRUE,NA,FALSE,FALSE,FALSE,FALSE,none,TRUE,casual,FALSE,TRUE,NA,NA,FALSE,NA,NA,19135
Pat Bombino's,767 S 9th St,19147,39.9397984,-75.1575767,4,8,0,TRUE,NA,2,,,,NA,,NA,TRUE,NA,,,full_bar,TRUE,casual,NA,TRUE,NA,NA,NA,NA,NA,19147
Pizza Hut,1401 66th Ave,19126,40.054088,-75.141911,2,19,0,TRUE,FALSE,1,TRUE,TRUE,FALSE,NA,,NA,FALSE,TRUE,FALSE,,NA,TRUE,casual,NA,FALSE,NA,average,NA,NA,NA,19126
Apollinare Restaurant,1001 N 2nd St,19123,39.9668211,-75.1399137,2.5,41,0,TRUE,NA,2,TRUE,TRUE,TRUE,NA,,NA,TRUE,NA,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,loud,NA,NA,NA,19123
Torero Tapas Bar,940 S 9th St,19147,39.93776,-75.158289,4.5,35,0,FALSE,NA,2,TRUE,TRUE,FALSE,no,,TRUE,TRUE,TRUE,TRUE,,full_bar,TRUE,casual,TRUE,TRUE,NA,quiet,NA,NA,NA,19147
Nina's Trattoria,910 S 9th St,19147,39.9386103,-75.1581065,3.5,180,0,FALSE,TRUE,2,TRUE,TRUE,TRUE,free,,NA,TRUE,FALSE,TRUE,,none,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
Cucina Forte,768 S 8th St,19147,39.9397045,-75.1562596,4,140,0,TRUE,TRUE,2,TRUE,TRUE,TRUE,free,,NA,FALSE,FALSE,TRUE,,none,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19147
All Star Pizza & Restaurant,5154 Ridge Ave,19128,40.018057,-75.211658,2.5,40,0,TRUE,FALSE,1,TRUE,TRUE,TRUE,free,,NA,FALSE,TRUE,FALSE,,none,TRUE,casual,NA,TRUE,NA,quiet,NA,NA,NA,19128
Tiramisu,1519 Walnut St,19102,39.9499551,-75.1668474,3.5,49,0,TRUE,NA,3,FALSE,FALSE,TRUE,no,,NA,FALSE,FALSE,TRUE,,full_bar,FALSE,dressy,NA,TRUE,NA,average,NA,NA,NA,19102
L'Oca Italian Bistro,2025 Fairmount Ave,19130,39.967476,-75.171166,3,52,0,TRUE,NA,2,FALSE,FALSE,FALSE,no,,NA,TRUE,FALSE,TRUE,,none,FALSE,casual,NA,FALSE,NA,loud,NA,NA,NA,19130
Benny Casanova's,3300 Fairmount Ave,19104,39.96616716,-75.1910783,4,10,0,NA,NA,NA,None,None,TRUE,NA,,NA,FALSE,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19104
Luigi's Pizzaria,716 Sansom St,19106,39.9484491,-75.1532384,4,7,0,NA,NA,NA,None,None,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19106
La Stanza,2001 W Oregon Ave,19145,39.91807233,-75.18105268,3.5,25,0,TRUE,NA,3,TRUE,FALSE,,no,,NA,FALSE,TRUE,TRUE,,full_bar,TRUE,casual,NA,TRUE,NA,average,NA,NA,NA,19145
Paesano's Philly Style,1017 S 9th St,19147,39.937135,-75.158062,4.5,387,0,FALSE,TRUE,1,TRUE,TRUE,TRUE,no,,NA,FALSE,FALSE,FALSE,,none,TRUE,casual,NA,FALSE,NA,average,NA,NA,NA,19147
Pizza Hut,"8045 Frankford Ave, Ste E",19136,40.0416891,-75.0259754,1.5,11,0,TRUE,TRUE,1,TRUE,TRUE,FALSE,NA,,NA,FALSE,TRUE,FALSE,,NA,TRUE,casual,NA,TRUE,NA,NA,NA,NA,NA,19136
Liquid Room Restaurant & Bar,1361 N 2nd St,19122,39.9723048,-75.1389466,3.5,26,0,TRUE,TRUE,2,TRUE,FALSE,FALSE,free,,NA,TRUE,TRUE,TRUE,,full_bar,FALSE,casual,NA,TRUE,NA,average,NA,NA,NA,19122
Porta,1216 Chestnut St,19107,39.95038804,-75.16097862,3,286,0,TRUE,TRUE,2,TRUE,FALSE,TRUE,no,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,full_bar,FALSE,casual,TRUE,TRUE,NA,NA,NA,NA,NA,19107
Caffe Valentino,1245 S 3rd St,19147,39.9319033,-75.1495444,3.5,106,0,TRUE,TRUE,3,TRUE,TRUE,TRUE,no,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,TRUE,casual,TRUE,TRUE,NA,average,NA,NA,FALSE,19147
Tata Cafe,7201 Germantown Ave,19119,40.0604141,-75.1910841,4,21,0,TRUE,TRUE,1,TRUE,FALSE,,free,,NA,TRUE,TRUE,FALSE,,none,TRUE,casual,FALSE,TRUE,NA,quiet,NA,NA,NA,19119
